---------------------------   T---Canny ------------------------------------------------------------------
Date: 2024-08-08 14:17:32s, Time_Cost: 5379s, Epoch: [88/100], Val_PSNR:37.36, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-08 15:47:49s, Time_Cost: 5417s, Epoch: [89/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-08 17:18:02s, Time_Cost: 5413s, Epoch: [90/100], Val_PSNR:37.36, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-08 18:48:15s, Time_Cost: 5414s, Epoch: [91/100], Val_PSNR:37.36, Val_SSIM:0.9781, Lr:1e-05
Date: 2024-08-08 20:18:44s, Time_Cost: 5428s, Epoch: [92/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-08 21:48:53s, Time_Cost: 5409s, Epoch: [93/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-09 14:52:25s, Time_Cost: 5458s, Epoch: [94/100], Val_PSNR:37.38, Val_SSIM:0.9782, Lr:1e-05
Date: 2024-08-09 16:23:34s, Time_Cost: 5470s, Epoch: [95/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:2e-06
Date: 2024-08-09 17:54:25s, Time_Cost: 5451s, Epoch: [96/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:2e-06
Date: 2024-08-09 19:24:49s, Time_Cost: 5424s, Epoch: [97/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:2e-06
Date: 2024-08-09 20:55:36s, Time_Cost: 5447s, Epoch: [98/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:2e-06
Date: 2024-08-09 22:25:35s, Time_Cost: 5399s, Epoch: [99/100], Val_PSNR:37.37, Val_SSIM:0.9782, Lr:2e-06

---------------------------   CA321-Edge-B  canny   ------------------------------------------------------------------

Date: 2025-06-25 00:38:37s, Time_Cost: 5181s, Epoch: [0/100], Val_PSNR:32.70, Val_SSIM:0.9535, Lr:0.0008
Date: 2025-06-25 02:05:22s, Time_Cost: 5205s, Epoch: [1/100], Val_PSNR:33.98, Val_SSIM:0.9641, Lr:0.0008
Date: 2025-06-25 03:31:39s, Time_Cost: 5177s, Epoch: [2/100], Val_PSNR:35.17, Val_SSIM:0.9697, Lr:0.0008
Date: 2025-06-25 04:57:59s, Time_Cost: 5179s, Epoch: [3/100], Val_PSNR:35.45, Val_SSIM:0.9714, Lr:0.0008
Date: 2025-06-25 06:24:47s, Time_Cost: 5209s, Epoch: [4/100], Val_PSNR:35.53, Val_SSIM:0.9725, Lr:0.0008
Date: 2025-06-25 07:52:18s, Time_Cost: 5251s, Epoch: [5/100], Val_PSNR:35.91, Val_SSIM:0.9735, Lr:0.0008
Date: 2025-06-25 09:19:40s, Time_Cost: 5242s, Epoch: [6/100], Val_PSNR:36.05, Val_SSIM:0.9742, Lr:0.0008
Date: 2025-06-25 10:45:59s, Time_Cost: 5179s, Epoch: [7/100], Val_PSNR:36.10, Val_SSIM:0.9741, Lr:0.0008
Date: 2025-06-25 12:11:51s, Time_Cost: 5152s, Epoch: [8/100], Val_PSNR:36.23, Val_SSIM:0.9748, Lr:0.0008
Date: 2025-06-25 13:37:20s, Time_Cost: 5129s, Epoch: [9/100], Val_PSNR:36.40, Val_SSIM:0.9753, Lr:0.0008
Date: 2025-06-25 15:03:13s, Time_Cost: 5154s, Epoch: [10/100], Val_PSNR:36.45, Val_SSIM:0.9754, Lr:0.0008
Date: 2025-06-25 16:29:42s, Time_Cost: 5189s, Epoch: [11/100], Val_PSNR:36.58, Val_SSIM:0.9757, Lr:0.0008
Date: 2025-06-25 17:56:57s, Time_Cost: 5235s, Epoch: [12/100], Val_PSNR:36.66, Val_SSIM:0.9757, Lr:0.0008
Date: 2025-06-25 19:23:52s, Time_Cost: 5214s, Epoch: [13/100], Val_PSNR:36.53, Val_SSIM:0.9760, Lr:0.0008
Date: 2025-06-25 20:50:35s, Time_Cost: 5204s, Epoch: [14/100], Val_PSNR:36.61, Val_SSIM:0.9760, Lr:0.0008
Date: 2025-06-25 22:17:24s, Time_Cost: 5208s, Epoch: [15/100], Val_PSNR:36.79, Val_SSIM:0.9763, Lr:0.0008
Date: 2025-06-25 23:44:59s, Time_Cost: 5255s, Epoch: [16/100], Val_PSNR:36.85, Val_SSIM:0.9768, Lr:0.0008
Date: 2025-06-26 01:11:48s, Time_Cost: 5210s, Epoch: [17/100], Val_PSNR:36.75, Val_SSIM:0.9766, Lr:0.0008
Date: 2025-06-26 02:38:15s, Time_Cost: 5187s, Epoch: [18/100], Val_PSNR:36.86, Val_SSIM:0.9765, Lr:0.0008
Date: 2025-06-26 04:04:30s, Time_Cost: 5175s, Epoch: [19/100], Val_PSNR:36.85, Val_SSIM:0.9769, Lr:0.0008
Date: 2025-06-26 05:30:58s, Time_Cost: 5189s, Epoch: [20/100], Val_PSNR:36.86, Val_SSIM:0.9767, Lr:0.0008
Date: 2025-06-26 06:57:22s, Time_Cost: 5184s, Epoch: [21/100], Val_PSNR:36.85, Val_SSIM:0.9768, Lr:0.0008
Date: 2025-06-26 08:23:40s, Time_Cost: 5177s, Epoch: [22/100], Val_PSNR:37.05, Val_SSIM:0.9775, Lr:0.0008
Date: 2025-06-26 09:50:46s, Time_Cost: 5226s, Epoch: [23/100], Val_PSNR:36.95, Val_SSIM:0.9772, Lr:0.0008
Date: 2025-06-26 11:17:10s, Time_Cost: 5185s, Epoch: [24/100], Val_PSNR:36.96, Val_SSIM:0.9771, Lr:0.0008
Date: 2025-06-26 12:43:28s, Time_Cost: 5178s, Epoch: [25/100], Val_PSNR:37.01, Val_SSIM:0.9774, Lr:0.0008
Date: 2025-06-26 14:10:36s, Time_Cost: 5228s, Epoch: [26/100], Val_PSNR:37.08, Val_SSIM:0.9775, Lr:0.0008
Date: 2025-06-26 15:36:58s, Time_Cost: 5182s, Epoch: [27/100], Val_PSNR:37.08, Val_SSIM:0.9779, Lr:0.0008
Date: 2025-06-26 17:03:08s, Time_Cost: 5171s, Epoch: [28/100], Val_PSNR:37.00, Val_SSIM:0.9771, Lr:0.0008
Date: 2025-06-26 18:29:21s, Time_Cost: 5172s, Epoch: [29/100], Val_PSNR:37.25, Val_SSIM:0.9784, Lr:0.0008
Date: 2025-06-26 19:55:33s, Time_Cost: 5172s, Epoch: [30/100], Val_PSNR:37.13, Val_SSIM:0.9778, Lr:0.0008
Date: 2025-06-26 21:22:03s, Time_Cost: 5190s, Epoch: [31/100], Val_PSNR:37.24, Val_SSIM:0.9781, Lr:0.0008
Date: 2025-06-26 22:48:53s, Time_Cost: 5210s, Epoch: [32/100], Val_PSNR:37.20, Val_SSIM:0.9784, Lr:0.0008
Date: 2025-06-27 00:16:42s, Time_Cost: 5269s, Epoch: [33/100], Val_PSNR:37.29, Val_SSIM:0.9782, Lr:0.0008
Date: 2025-06-27 01:44:24s, Time_Cost: 5261s, Epoch: [34/100], Val_PSNR:37.26, Val_SSIM:0.9787, Lr:0.0008
Date: 2025-06-27 03:11:16s, Time_Cost: 5212s, Epoch: [35/100], Val_PSNR:37.32, Val_SSIM:0.9786, Lr:0.0008
Date: 2025-06-27 04:37:26s, Time_Cost: 5171s, Epoch: [36/100], Val_PSNR:37.36, Val_SSIM:0.9784, Lr:0.0008
Date: 2025-06-27 06:03:32s, Time_Cost: 5166s, Epoch: [37/100], Val_PSNR:37.26, Val_SSIM:0.9783, Lr:0.0008
Date: 2025-06-27 07:29:24s, Time_Cost: 5152s, Epoch: [38/100], Val_PSNR:37.34, Val_SSIM:0.9785, Lr:0.0008
Date: 2025-06-27 08:55:33s, Time_Cost: 5169s, Epoch: [39/100], Val_PSNR:37.17, Val_SSIM:0.9785, Lr:0.0008
Date: 2025-06-27 10:21:55s, Time_Cost: 5182s, Epoch: [40/100], Val_PSNR:37.57, Val_SSIM:0.9792, Lr:0.0004
Date: 2025-06-27 11:48:26s, Time_Cost: 5192s, Epoch: [41/100], Val_PSNR:37.55, Val_SSIM:0.9792, Lr:0.0004
Date: 2025-06-27 13:14:25s, Time_Cost: 5159s, Epoch: [42/100], Val_PSNR:37.48, Val_SSIM:0.9792, Lr:0.0004
Date: 2025-06-27 14:39:51s, Time_Cost: 5126s, Epoch: [43/100], Val_PSNR:37.54, Val_SSIM:0.9791, Lr:0.0004
Date: 2025-06-27 16:05:34s, Time_Cost: 5143s, Epoch: [44/100], Val_PSNR:37.59, Val_SSIM:0.9799, Lr:0.0004
Date: 2025-06-27 17:31:58s, Time_Cost: 5184s, Epoch: [45/100], Val_PSNR:37.61, Val_SSIM:0.9792, Lr:0.0004
Date: 2025-06-27 18:57:49s, Time_Cost: 5151s, Epoch: [46/100], Val_PSNR:37.60, Val_SSIM:0.9797, Lr:0.0004
Date: 2025-06-27 20:24:28s, Time_Cost: 5198s, Epoch: [47/100], Val_PSNR:37.56, Val_SSIM:0.9799, Lr:0.0004
Date: 2025-06-27 21:51:31s, Time_Cost: 5224s, Epoch: [48/100], Val_PSNR:37.57, Val_SSIM:0.9798, Lr:0.0004
Date: 2025-06-27 23:18:20s, Time_Cost: 5208s, Epoch: [49/100], Val_PSNR:37.62, Val_SSIM:0.9798, Lr:0.0004
Date: 2025-06-28 00:45:27s, Time_Cost: 5227s, Epoch: [50/100], Val_PSNR:37.62, Val_SSIM:0.9794, Lr:0.0004
Date: 2025-06-28 02:12:03s, Time_Cost: 5196s, Epoch: [51/100], Val_PSNR:37.65, Val_SSIM:0.9795, Lr:0.0004
Date: 2025-06-28 03:38:58s, Time_Cost: 5214s, Epoch: [52/100], Val_PSNR:37.64, Val_SSIM:0.9796, Lr:0.0004
Date: 2025-06-28 05:06:31s, Time_Cost: 5254s, Epoch: [53/100], Val_PSNR:37.66, Val_SSIM:0.9800, Lr:0.0004
Date: 2025-06-28 06:32:57s, Time_Cost: 5185s, Epoch: [54/100], Val_PSNR:37.67, Val_SSIM:0.9798, Lr:0.0004
Date: 2025-06-28 07:59:20s, Time_Cost: 5184s, Epoch: [55/100], Val_PSNR:37.72, Val_SSIM:0.9796, Lr:0.0004
Date: 2025-06-28 09:26:05s, Time_Cost: 5205s, Epoch: [56/100], Val_PSNR:37.67, Val_SSIM:0.9799, Lr:0.0004
Date: 2025-06-28 10:52:31s, Time_Cost: 5186s, Epoch: [57/100], Val_PSNR:37.68, Val_SSIM:0.9803, Lr:0.0004
Date: 2025-06-28 12:19:10s, Time_Cost: 5200s, Epoch: [58/100], Val_PSNR:37.69, Val_SSIM:0.9792, Lr:0.0004
Date: 2025-06-28 13:46:03s, Time_Cost: 5213s, Epoch: [59/100], Val_PSNR:37.66, Val_SSIM:0.9794, Lr:0.0004
Date: 2025-06-28 15:13:21s, Time_Cost: 5238s, Epoch: [60/100], Val_PSNR:37.78, Val_SSIM:0.9804, Lr:0.0002
Date: 2025-06-28 16:41:04s, Time_Cost: 5263s, Epoch: [61/100], Val_PSNR:37.83, Val_SSIM:0.9804, Lr:0.0002
Date: 2025-06-28 18:08:35s, Time_Cost: 5250s, Epoch: [62/100], Val_PSNR:37.81, Val_SSIM:0.9803, Lr:0.0002
Date: 2025-06-28 19:36:16s, Time_Cost: 5262s, Epoch: [63/100], Val_PSNR:37.81, Val_SSIM:0.9807, Lr:0.0002
Date: 2025-06-28 21:03:25s, Time_Cost: 5228s, Epoch: [64/100], Val_PSNR:37.84, Val_SSIM:0.9805, Lr:0.0002
Date: 2025-06-28 22:31:01s, Time_Cost: 5256s, Epoch: [65/100], Val_PSNR:37.76, Val_SSIM:0.9803, Lr:0.0002
Date: 2025-06-28 23:58:09s, Time_Cost: 5228s, Epoch: [66/100], Val_PSNR:37.83, Val_SSIM:0.9805, Lr:0.0002
Date: 2025-06-29 01:25:16s, Time_Cost: 5226s, Epoch: [67/100], Val_PSNR:37.82, Val_SSIM:0.9802, Lr:0.0002
Date: 2025-06-29 02:51:38s, Time_Cost: 5182s, Epoch: [68/100], Val_PSNR:37.80, Val_SSIM:0.9802, Lr:0.0002
Date: 2025-06-29 04:18:29s, Time_Cost: 5212s, Epoch: [69/100], Val_PSNR:37.81, Val_SSIM:0.9801, Lr:0.0002
Date: 2025-06-29 05:45:23s, Time_Cost: 5213s, Epoch: [70/100], Val_PSNR:37.80, Val_SSIM:0.9800, Lr:0.0002
Date: 2025-06-29 07:12:22s, Time_Cost: 5219s, Epoch: [71/100], Val_PSNR:37.82, Val_SSIM:0.9801, Lr:0.0002
Date: 2025-06-29 08:38:50s, Time_Cost: 5189s, Epoch: [72/100], Val_PSNR:37.76, Val_SSIM:0.9797, Lr:0.0002
Date: 2025-06-29 10:06:26s, Time_Cost: 5255s, Epoch: [73/100], Val_PSNR:37.87, Val_SSIM:0.9804, Lr:0.0002
Date: 2025-06-29 11:33:59s, Time_Cost: 5253s, Epoch: [74/100], Val_PSNR:37.84, Val_SSIM:0.9802, Lr:0.0002
Date: 2025-06-29 13:01:25s, Time_Cost: 5247s, Epoch: [75/100], Val_PSNR:37.85, Val_SSIM:0.9804, Lr:0.0001
Date: 2025-06-29 14:28:18s, Time_Cost: 5213s, Epoch: [76/100], Val_PSNR:37.87, Val_SSIM:0.9805, Lr:0.0001
Date: 2025-06-29 15:55:35s, Time_Cost: 5236s, Epoch: [77/100], Val_PSNR:37.88, Val_SSIM:0.9803, Lr:0.0001
Date: 2025-06-29 17:22:44s, Time_Cost: 5230s, Epoch: [78/100], Val_PSNR:37.86, Val_SSIM:0.9804, Lr:0.0001
Date: 2025-06-29 18:49:50s, Time_Cost: 5225s, Epoch: [79/100], Val_PSNR:37.86, Val_SSIM:0.9805, Lr:0.0001
Date: 2025-06-29 20:16:40s, Time_Cost: 5211s, Epoch: [80/100], Val_PSNR:37.84, Val_SSIM:0.9801, Lr:0.0001
Date: 2025-06-29 21:43:18s, Time_Cost: 5198s, Epoch: [81/100], Val_PSNR:37.85, Val_SSIM:0.9803, Lr:0.0001
Date: 2025-06-29 23:10:15s, Time_Cost: 5217s, Epoch: [82/100], Val_PSNR:37.86, Val_SSIM:0.9800, Lr:0.0001
Date: 2025-06-30 00:36:49s, Time_Cost: 5194s, Epoch: [83/100], Val_PSNR:37.89, Val_SSIM:0.9803, Lr:0.0001
Date: 2025-06-30 02:03:32s, Time_Cost: 5203s, Epoch: [84/100], Val_PSNR:37.86, Val_SSIM:0.9801, Lr:0.0001
Date: 2025-06-30 03:31:09s, Time_Cost: 5257s, Epoch: [85/100], Val_PSNR:37.88, Val_SSIM:0.9802, Lr:2e-05
Date: 2025-06-30 04:58:49s, Time_Cost: 5260s, Epoch: [86/100], Val_PSNR:37.90, Val_SSIM:0.9803, Lr:2e-05
Date: 2025-06-30 06:26:29s, Time_Cost: 5260s, Epoch: [87/100], Val_PSNR:37.89, Val_SSIM:0.9803, Lr:2e-05
Date: 2025-06-30 07:54:07s, Time_Cost: 5258s, Epoch: [88/100], Val_PSNR:37.88, Val_SSIM:0.9802, Lr:2e-05
Date: 2025-06-30 09:22:07s, Time_Cost: 5279s, Epoch: [89/100], Val_PSNR:37.89, Val_SSIM:0.9803, Lr:2e-05
Date: 2025-06-30 10:49:28s, Time_Cost: 5241s, Epoch: [90/100], Val_PSNR:37.90, Val_SSIM:0.9804, Lr:2e-05
Date: 2025-06-30 12:16:58s, Time_Cost: 5249s, Epoch: [91/100], Val_PSNR:37.90, Val_SSIM:0.9804, Lr:2e-05
Date: 2025-06-30 13:44:49s, Time_Cost: 5272s, Epoch: [92/100], Val_PSNR:37.91, Val_SSIM:0.9804, Lr:2e-05
Date: 2025-06-30 15:11:56s, Time_Cost: 5227s, Epoch: [93/100], Val_PSNR:37.90, Val_SSIM:0.9803, Lr:2e-05
Date: 2025-06-30 16:38:51s, Time_Cost: 5215s, Epoch: [94/100], Val_PSNR:37.90, Val_SSIM:0.9804, Lr:2e-05
Date: 2025-06-30 18:04:53s, Time_Cost: 5162s, Epoch: [95/100], Val_PSNR:37.91, Val_SSIM:0.9804, Lr:4e-06
Date: 2025-06-30 19:30:50s, Time_Cost: 5157s, Epoch: [96/100], Val_PSNR:37.90, Val_SSIM:0.9804, Lr:4e-06
Date: 2025-06-30 20:58:31s, Time_Cost: 5262s, Epoch: [97/100], Val_PSNR:37.91, Val_SSIM:0.9804, Lr:4e-06
Date: 2025-06-30 22:26:15s, Time_Cost: 5263s, Epoch: [98/100], Val_PSNR:37.91, Val_SSIM:0.9804, Lr:4e-06
